col1,binaryttype,name,Lenticular,Elliptical,Spiral,path
9987,2,10213,1,0,0,Data/abraham_images/10213.jpg
9988,2,10214,1,0,0,Data/abraham_images/10214.jpg
9989,4,10215,0,0,1,Data/abraham_images/10215.jpg
9990,4,10216,0,0,1,Data/abraham_images/10216.jpg
9991,4,10217,0,0,1,Data/abraham_images/10217.jpg
9992,4,10218,0,0,1,Data/abraham_images/10218.jpg
9993,2,10219,1,0,0,Data/abraham_images/10219.jpg
9994,1,10220,1,0,0,Data/abraham_images/10220.jpg
9995,4,10221,0,0,1,Data/abraham_images/10221.jpg
9996,4,10222,0,0,1,Data/abraham_images/10222.jpg
9997,4,10223,0,0,1,Data/abraham_images/10223.jpg
9998,4,10224,0,0,1,Data/abraham_images/10224.jpg
9999,4,10225,0,0,1,Data/abraham_images/10225.jpg
10000,1,10226,1,0,0,Data/abraham_images/10226.jpg
10001,4,10227,0,0,1,Data/abraham_images/10227.jpg
10002,3,10228,0,1,0,Data/abraham_images/10228.jpg
10003,4,10229,0,0,1,Data/abraham_images/10229.jpg
10004,3,10230,0,1,0,Data/abraham_images/10230.jpg
10005,1,10231,1,0,0,Data/abraham_images/10231.jpg
10006,4,10232,0,0,1,Data/abraham_images/10232.jpg
10007,3,10233,0,1,0,Data/abraham_images/10233.jpg
10008,2,10234,1,0,0,Data/abraham_images/10234.jpg
10009,3,10235,0,1,0,Data/abraham_images/10235.jpg
10010,3,10236,0,1,0,Data/abraham_images/10236.jpg
10011,4,10237,0,0,1,Data/abraham_images/10237.jpg
10012,3,10238,0,1,0,Data/abraham_images/10238.jpg
10013,1,10239,1,0,0,Data/abraham_images/10239.jpg
10014,4,10240,0,0,1,Data/abraham_images/10240.jpg
10015,4,10241,0,0,1,Data/abraham_images/10241.jpg
10016,3,10242,0,1,0,Data/abraham_images/10242.jpg
10017,3,10243,0,1,0,Data/abraham_images/10243.jpg
10018,4,10244,0,0,1,Data/abraham_images/10244.jpg
10019,4,10245,0,0,1,Data/abraham_images/10245.jpg
10020,4,10246,0,0,1,Data/abraham_images/10246.jpg
10021,1,10247,1,0,0,Data/abraham_images/10247.jpg
10022,4,10248,0,0,1,Data/abraham_images/10248.jpg
10023,4,10249,0,0,1,Data/abraham_images/10249.jpg
10024,4,10250,0,0,1,Data/abraham_images/10250.jpg
10025,3,10251,0,1,0,Data/abraham_images/10251.jpg
10026,1,10252,1,0,0,Data/abraham_images/10252.jpg
10027,4,10253,0,0,1,Data/abraham_images/10253.jpg
10028,4,10254,0,0,1,Data/abraham_images/10254.jpg
10029,4,10255,0,0,1,Data/abraham_images/10255.jpg
10030,3,10256,0,1,0,Data/abraham_images/10256.jpg
10031,4,10257,0,0,1,Data/abraham_images/10257.jpg
10032,4,10258,0,0,1,Data/abraham_images/10258.jpg
10033,4,10259,0,0,1,Data/abraham_images/10259.jpg
10034,1,10260,1,0,0,Data/abraham_images/10260.jpg
10035,3,10261,0,1,0,Data/abraham_images/10261.jpg
10036,4,10262,0,0,1,Data/abraham_images/10262.jpg
10037,3,10263,0,1,0,Data/abraham_images/10263.jpg
10038,1,10264,1,0,0,Data/abraham_images/10264.jpg
10039,4,10265,0,0,1,Data/abraham_images/10265.jpg
10040,2,10266,1,0,0,Data/abraham_images/10266.jpg
10041,4,10267,0,0,1,Data/abraham_images/10267.jpg
10042,2,10268,1,0,0,Data/abraham_images/10268.jpg
10043,3,10269,0,1,0,Data/abraham_images/10269.jpg
10044,4,10270,0,0,1,Data/abraham_images/10270.jpg
10045,1,10271,1,0,0,Data/abraham_images/10271.jpg
10046,3,10272,0,1,0,Data/abraham_images/10272.jpg
10047,1,10273,1,0,0,Data/abraham_images/10273.jpg
10048,4,10274,0,0,1,Data/abraham_images/10274.jpg
10049,4,10275,0,0,1,Data/abraham_images/10275.jpg
10050,4,10276,0,0,1,Data/abraham_images/10276.jpg
10051,4,10277,0,0,1,Data/abraham_images/10277.jpg
10052,1,10278,1,0,0,Data/abraham_images/10278.jpg
10053,4,10279,0,0,1,Data/abraham_images/10279.jpg
10054,3,10280,0,1,0,Data/abraham_images/10280.jpg
10055,1,10281,1,0,0,Data/abraham_images/10281.jpg
10056,4,10282,0,0,1,Data/abraham_images/10282.jpg
10057,1,10283,1,0,0,Data/abraham_images/10283.jpg
10058,4,10284,0,0,1,Data/abraham_images/10284.jpg
10059,3,10285,0,1,0,Data/abraham_images/10285.jpg
10060,2,10286,1,0,0,Data/abraham_images/10286.jpg
10061,3,10287,0,1,0,Data/abraham_images/10287.jpg
10062,4,10288,0,0,1,Data/abraham_images/10288.jpg
10063,4,10289,0,0,1,Data/abraham_images/10289.jpg
10064,3,10290,0,1,0,Data/abraham_images/10290.jpg
10065,4,10291,0,0,1,Data/abraham_images/10291.jpg
10066,4,10292,0,0,1,Data/abraham_images/10292.jpg
10067,1,10293,1,0,0,Data/abraham_images/10293.jpg
10068,4,10294,0,0,1,Data/abraham_images/10294.jpg
10069,1,10295,1,0,0,Data/abraham_images/10295.jpg
10070,3,10296,0,1,0,Data/abraham_images/10296.jpg
10071,3,10297,0,1,0,Data/abraham_images/10297.jpg
10072,1,10298,1,0,0,Data/abraham_images/10298.jpg
10073,2,10299,1,0,0,Data/abraham_images/10299.jpg
10074,1,10300,1,0,0,Data/abraham_images/10300.jpg
10075,1,10301,1,0,0,Data/abraham_images/10301.jpg
10076,1,10302,1,0,0,Data/abraham_images/10302.jpg
10077,1,10303,1,0,0,Data/abraham_images/10303.jpg
10078,3,10304,0,1,0,Data/abraham_images/10304.jpg
10079,3,10305,0,1,0,Data/abraham_images/10305.jpg
10080,4,10306,0,0,1,Data/abraham_images/10306.jpg
10081,4,10307,0,0,1,Data/abraham_images/10307.jpg
10082,4,10308,0,0,1,Data/abraham_images/10308.jpg
10083,4,10309,0,0,1,Data/abraham_images/10309.jpg
10084,2,10310,1,0,0,Data/abraham_images/10310.jpg
10085,4,10311,0,0,1,Data/abraham_images/10311.jpg
10086,4,10312,0,0,1,Data/abraham_images/10312.jpg
10087,4,10313,0,0,1,Data/abraham_images/10313.jpg
10088,4,10314,0,0,1,Data/abraham_images/10314.jpg
10089,3,10315,0,1,0,Data/abraham_images/10315.jpg
10090,3,10316,0,1,0,Data/abraham_images/10316.jpg
10091,4,10317,0,0,1,Data/abraham_images/10317.jpg
10092,4,10318,0,0,1,Data/abraham_images/10318.jpg
10093,4,10319,0,0,1,Data/abraham_images/10319.jpg
10094,2,10320,1,0,0,Data/abraham_images/10320.jpg
10095,2,10321,1,0,0,Data/abraham_images/10321.jpg
10096,3,10322,0,1,0,Data/abraham_images/10322.jpg
10097,4,10323,0,0,1,Data/abraham_images/10323.jpg
10098,2,10324,1,0,0,Data/abraham_images/10324.jpg
10099,4,10325,0,0,1,Data/abraham_images/10325.jpg
10100,2,10326,1,0,0,Data/abraham_images/10326.jpg
10101,4,10327,0,0,1,Data/abraham_images/10327.jpg
10102,4,10328,0,0,1,Data/abraham_images/10328.jpg
10103,1,10329,1,0,0,Data/abraham_images/10329.jpg
10104,4,10330,0,0,1,Data/abraham_images/10330.jpg
10105,1,10331,1,0,0,Data/abraham_images/10331.jpg
10106,1,10332,1,0,0,Data/abraham_images/10332.jpg
10107,4,10333,0,0,1,Data/abraham_images/10333.jpg
10108,1,10334,1,0,0,Data/abraham_images/10334.jpg
10109,2,10335,1,0,0,Data/abraham_images/10335.jpg
10110,4,10336,0,0,1,Data/abraham_images/10336.jpg
10111,1,10337,1,0,0,Data/abraham_images/10337.jpg
10112,4,10338,0,0,1,Data/abraham_images/10338.jpg
10113,2,10339,1,0,0,Data/abraham_images/10339.jpg
10114,3,10340,0,1,0,Data/abraham_images/10340.jpg
10115,2,10341,1,0,0,Data/abraham_images/10341.jpg
10116,4,10342,0,0,1,Data/abraham_images/10342.jpg
10117,4,10343,0,0,1,Data/abraham_images/10343.jpg
10118,1,10344,1,0,0,Data/abraham_images/10344.jpg
10119,1,10345,1,0,0,Data/abraham_images/10345.jpg
10120,4,10346,0,0,1,Data/abraham_images/10346.jpg
10121,4,10347,0,0,1,Data/abraham_images/10347.jpg
10122,1,10348,1,0,0,Data/abraham_images/10348.jpg
10123,1,10349,1,0,0,Data/abraham_images/10349.jpg
10124,1,10350,1,0,0,Data/abraham_images/10350.jpg
10125,4,10351,0,0,1,Data/abraham_images/10351.jpg
10126,4,10352,0,0,1,Data/abraham_images/10352.jpg
10127,1,10354,1,0,0,Data/abraham_images/10354.jpg
10128,1,10355,1,0,0,Data/abraham_images/10355.jpg
10129,3,10356,0,1,0,Data/abraham_images/10356.jpg
10130,4,10357,0,0,1,Data/abraham_images/10357.jpg
10131,2,10358,1,0,0,Data/abraham_images/10358.jpg
10132,1,10359,1,0,0,Data/abraham_images/10359.jpg
10133,1,10360,1,0,0,Data/abraham_images/10360.jpg
10134,1,10361,1,0,0,Data/abraham_images/10361.jpg
10135,3,10362,0,1,0,Data/abraham_images/10362.jpg
10136,1,10363,1,0,0,Data/abraham_images/10363.jpg
10137,1,10364,1,0,0,Data/abraham_images/10364.jpg
10138,4,10365,0,0,1,Data/abraham_images/10365.jpg
10139,1,10366,1,0,0,Data/abraham_images/10366.jpg
10140,4,10367,0,0,1,Data/abraham_images/10367.jpg
10141,1,10368,1,0,0,Data/abraham_images/10368.jpg
10142,4,10369,0,0,1,Data/abraham_images/10369.jpg
10143,2,10370,1,0,0,Data/abraham_images/10370.jpg
10144,2,10371,1,0,0,Data/abraham_images/10371.jpg
10145,1,10372,1,0,0,Data/abraham_images/10372.jpg
10146,2,10374,1,0,0,Data/abraham_images/10374.jpg
10147,4,10375,0,0,1,Data/abraham_images/10375.jpg
10148,1,10376,1,0,0,Data/abraham_images/10376.jpg
10149,4,10377,0,0,1,Data/abraham_images/10377.jpg
10150,1,10378,1,0,0,Data/abraham_images/10378.jpg
10151,4,10379,0,0,1,Data/abraham_images/10379.jpg
10152,1,10380,1,0,0,Data/abraham_images/10380.jpg
10153,4,10381,0,0,1,Data/abraham_images/10381.jpg
10154,4,10382,0,0,1,Data/abraham_images/10382.jpg
10155,4,10383,0,0,1,Data/abraham_images/10383.jpg
10156,4,10384,0,0,1,Data/abraham_images/10384.jpg
10157,4,10385,0,0,1,Data/abraham_images/10385.jpg
10158,4,10386,0,0,1,Data/abraham_images/10386.jpg
10159,4,10387,0,0,1,Data/abraham_images/10387.jpg
10160,3,10388,0,1,0,Data/abraham_images/10388.jpg
10161,4,10389,0,0,1,Data/abraham_images/10389.jpg
10162,4,10390,0,0,1,Data/abraham_images/10390.jpg
10163,4,10391,0,0,1,Data/abraham_images/10391.jpg
10164,4,10392,0,0,1,Data/abraham_images/10392.jpg
10165,4,10393,0,0,1,Data/abraham_images/10393.jpg
10166,2,10394,1,0,0,Data/abraham_images/10394.jpg
10167,2,10396,1,0,0,Data/abraham_images/10396.jpg
10168,3,10397,0,1,0,Data/abraham_images/10397.jpg
10169,4,10398,0,0,1,Data/abraham_images/10398.jpg
10170,3,10399,0,1,0,Data/abraham_images/10399.jpg
10171,4,10400,0,0,1,Data/abraham_images/10400.jpg
10172,4,10401,0,0,1,Data/abraham_images/10401.jpg
10173,4,10402,0,0,1,Data/abraham_images/10402.jpg
10174,3,10403,0,1,0,Data/abraham_images/10403.jpg
10175,3,10404,0,1,0,Data/abraham_images/10404.jpg
10176,1,10405,1,0,0,Data/abraham_images/10405.jpg
10177,1,10406,1,0,0,Data/abraham_images/10406.jpg
10178,4,10407,0,0,1,Data/abraham_images/10407.jpg
10179,3,10408,0,1,0,Data/abraham_images/10408.jpg
10180,1,10409,1,0,0,Data/abraham_images/10409.jpg
10181,4,10410,0,0,1,Data/abraham_images/10410.jpg
10182,4,10411,0,0,1,Data/abraham_images/10411.jpg
10183,1,10412,1,0,0,Data/abraham_images/10412.jpg
10184,1,10413,1,0,0,Data/abraham_images/10413.jpg
10185,4,10414,0,0,1,Data/abraham_images/10414.jpg
10186,3,10415,0,1,0,Data/abraham_images/10415.jpg
10187,2,10416,1,0,0,Data/abraham_images/10416.jpg
10188,3,10417,0,1,0,Data/abraham_images/10417.jpg
10189,2,10418,1,0,0,Data/abraham_images/10418.jpg
10190,3,10419,0,1,0,Data/abraham_images/10419.jpg
10191,1,10420,1,0,0,Data/abraham_images/10420.jpg
10192,1,10421,1,0,0,Data/abraham_images/10421.jpg
10193,4,10422,0,0,1,Data/abraham_images/10422.jpg
10194,1,10423,1,0,0,Data/abraham_images/10423.jpg
10195,4,10424,0,0,1,Data/abraham_images/10424.jpg
10196,3,10425,0,1,0,Data/abraham_images/10425.jpg
10197,4,10426,0,0,1,Data/abraham_images/10426.jpg
10198,4,10427,0,0,1,Data/abraham_images/10427.jpg
10199,2,10428,1,0,0,Data/abraham_images/10428.jpg
10200,1,10431,1,0,0,Data/abraham_images/10431.jpg
10201,1,10432,1,0,0,Data/abraham_images/10432.jpg
10202,1,10433,1,0,0,Data/abraham_images/10433.jpg
10203,4,10434,0,0,1,Data/abraham_images/10434.jpg
10204,4,10435,0,0,1,Data/abraham_images/10435.jpg
10205,4,10436,0,0,1,Data/abraham_images/10436.jpg
10206,2,10437,1,0,0,Data/abraham_images/10437.jpg
10207,2,10438,1,0,0,Data/abraham_images/10438.jpg
10208,1,10439,1,0,0,Data/abraham_images/10439.jpg
10209,1,10440,1,0,0,Data/abraham_images/10440.jpg
10210,4,10441,0,0,1,Data/abraham_images/10441.jpg
10211,4,10442,0,0,1,Data/abraham_images/10442.jpg
10212,4,10443,0,0,1,Data/abraham_images/10443.jpg
10213,3,10444,0,1,0,Data/abraham_images/10444.jpg
10214,3,10445,0,1,0,Data/abraham_images/10445.jpg
10215,4,10446,0,0,1,Data/abraham_images/10446.jpg
10216,4,10447,0,0,1,Data/abraham_images/10447.jpg
10217,4,10448,0,0,1,Data/abraham_images/10448.jpg
10218,4,10449,0,0,1,Data/abraham_images/10449.jpg
10219,3,10450,0,1,0,Data/abraham_images/10450.jpg
10220,4,10451,0,0,1,Data/abraham_images/10451.jpg
10221,3,10452,0,1,0,Data/abraham_images/10452.jpg
10222,4,10453,0,0,1,Data/abraham_images/10453.jpg
10223,4,10454,0,0,1,Data/abraham_images/10454.jpg
10224,4,10455,0,0,1,Data/abraham_images/10455.jpg
10225,4,10456,0,0,1,Data/abraham_images/10456.jpg
10226,4,10458,0,0,1,Data/abraham_images/10458.jpg
10227,4,10459,0,0,1,Data/abraham_images/10459.jpg
10228,4,10460,0,0,1,Data/abraham_images/10460.jpg
10229,4,10461,0,0,1,Data/abraham_images/10461.jpg
10230,4,10462,0,0,1,Data/abraham_images/10462.jpg
10231,2,10463,1,0,0,Data/abraham_images/10463.jpg
10232,4,10464,0,0,1,Data/abraham_images/10464.jpg
10233,4,10465,0,0,1,Data/abraham_images/10465.jpg
10234,3,10466,0,1,0,Data/abraham_images/10466.jpg
10235,3,10467,0,1,0,Data/abraham_images/10467.jpg
10236,4,10468,0,0,1,Data/abraham_images/10468.jpg
10237,1,10469,1,0,0,Data/abraham_images/10469.jpg
10238,1,10470,1,0,0,Data/abraham_images/10470.jpg
10239,4,10471,0,0,1,Data/abraham_images/10471.jpg
10240,4,10472,0,0,1,Data/abraham_images/10472.jpg
10241,1,10473,1,0,0,Data/abraham_images/10473.jpg
10242,4,10474,0,0,1,Data/abraham_images/10474.jpg
10243,2,10475,1,0,0,Data/abraham_images/10475.jpg
10244,4,10476,0,0,1,Data/abraham_images/10476.jpg
10245,1,10477,1,0,0,Data/abraham_images/10477.jpg
10246,1,10478,1,0,0,Data/abraham_images/10478.jpg
10247,3,10479,0,1,0,Data/abraham_images/10479.jpg
10248,1,10480,1,0,0,Data/abraham_images/10480.jpg
10249,4,10481,0,0,1,Data/abraham_images/10481.jpg
10250,4,10482,0,0,1,Data/abraham_images/10482.jpg
10251,3,10483,0,1,0,Data/abraham_images/10483.jpg
10252,3,10484,0,1,0,Data/abraham_images/10484.jpg
10253,4,10485,0,0,1,Data/abraham_images/10485.jpg
10254,4,10486,0,0,1,Data/abraham_images/10486.jpg
10255,4,10487,0,0,1,Data/abraham_images/10487.jpg
10256,1,10488,1,0,0,Data/abraham_images/10488.jpg
10257,4,10489,0,0,1,Data/abraham_images/10489.jpg
10258,4,10490,0,0,1,Data/abraham_images/10490.jpg
10259,3,10491,0,1,0,Data/abraham_images/10491.jpg
10260,4,10492,0,0,1,Data/abraham_images/10492.jpg
10261,4,10493,0,0,1,Data/abraham_images/10493.jpg
10262,3,10496,0,1,0,Data/abraham_images/10496.jpg
10263,4,10497,0,0,1,Data/abraham_images/10497.jpg
10264,1,10498,1,0,0,Data/abraham_images/10498.jpg
10265,4,10499,0,0,1,Data/abraham_images/10499.jpg
10266,4,10500,0,0,1,Data/abraham_images/10500.jpg
10267,4,10501,0,0,1,Data/abraham_images/10501.jpg
10268,3,10502,0,1,0,Data/abraham_images/10502.jpg
10269,3,10503,0,1,0,Data/abraham_images/10503.jpg
10270,3,10504,0,1,0,Data/abraham_images/10504.jpg
10271,1,10505,1,0,0,Data/abraham_images/10505.jpg
10272,4,10506,0,0,1,Data/abraham_images/10506.jpg
10273,4,10508,0,0,1,Data/abraham_images/10508.jpg
10274,2,10509,1,0,0,Data/abraham_images/10509.jpg
10275,4,10510,0,0,1,Data/abraham_images/10510.jpg
10276,1,10511,1,0,0,Data/abraham_images/10511.jpg
10277,1,10512,1,0,0,Data/abraham_images/10512.jpg
10278,4,10513,0,0,1,Data/abraham_images/10513.jpg
10279,3,10514,0,1,0,Data/abraham_images/10514.jpg
10280,4,10515,0,0,1,Data/abraham_images/10515.jpg
10281,3,10516,0,1,0,Data/abraham_images/10516.jpg
10282,1,10517,1,0,0,Data/abraham_images/10517.jpg
10283,4,10518,0,0,1,Data/abraham_images/10518.jpg
10284,4,10519,0,0,1,Data/abraham_images/10519.jpg
10285,3,10520,0,1,0,Data/abraham_images/10520.jpg
10286,4,10521,0,0,1,Data/abraham_images/10521.jpg
10287,4,10522,0,0,1,Data/abraham_images/10522.jpg
10288,1,10523,1,0,0,Data/abraham_images/10523.jpg
10289,4,10524,0,0,1,Data/abraham_images/10524.jpg
10290,4,10525,0,0,1,Data/abraham_images/10525.jpg
10291,1,10526,1,0,0,Data/abraham_images/10526.jpg
10292,4,10527,0,0,1,Data/abraham_images/10527.jpg
10293,4,10528,0,0,1,Data/abraham_images/10528.jpg
10294,4,10529,0,0,1,Data/abraham_images/10529.jpg
10295,4,10530,0,0,1,Data/abraham_images/10530.jpg
10296,1,10531,1,0,0,Data/abraham_images/10531.jpg
10297,1,10532,1,0,0,Data/abraham_images/10532.jpg
10298,3,10533,0,1,0,Data/abraham_images/10533.jpg
10299,1,10534,1,0,0,Data/abraham_images/10534.jpg
10300,4,10535,0,0,1,Data/abraham_images/10535.jpg
10301,4,10536,0,0,1,Data/abraham_images/10536.jpg
10302,4,10537,0,0,1,Data/abraham_images/10537.jpg
10303,1,10538,1,0,0,Data/abraham_images/10538.jpg
10304,2,10539,1,0,0,Data/abraham_images/10539.jpg
10305,3,10540,0,1,0,Data/abraham_images/10540.jpg
10306,4,10541,0,0,1,Data/abraham_images/10541.jpg
10307,1,10542,1,0,0,Data/abraham_images/10542.jpg
10308,3,10543,0,1,0,Data/abraham_images/10543.jpg
10309,1,10544,1,0,0,Data/abraham_images/10544.jpg
10310,4,10545,0,0,1,Data/abraham_images/10545.jpg
10311,3,10546,0,1,0,Data/abraham_images/10546.jpg
10312,1,10547,1,0,0,Data/abraham_images/10547.jpg
10313,1,10548,1,0,0,Data/abraham_images/10548.jpg
10314,1,10549,1,0,0,Data/abraham_images/10549.jpg
10315,2,10550,1,0,0,Data/abraham_images/10550.jpg
10316,1,10551,1,0,0,Data/abraham_images/10551.jpg
10317,2,10552,1,0,0,Data/abraham_images/10552.jpg
10318,4,10553,0,0,1,Data/abraham_images/10553.jpg
10319,1,10554,1,0,0,Data/abraham_images/10554.jpg
10320,1,10555,1,0,0,Data/abraham_images/10555.jpg
10321,4,10556,0,0,1,Data/abraham_images/10556.jpg
10322,2,10557,1,0,0,Data/abraham_images/10557.jpg
10323,4,10558,0,0,1,Data/abraham_images/10558.jpg
10324,3,10559,0,1,0,Data/abraham_images/10559.jpg
10325,3,10560,0,1,0,Data/abraham_images/10560.jpg
10326,1,10561,1,0,0,Data/abraham_images/10561.jpg
10327,4,10562,0,0,1,Data/abraham_images/10562.jpg
10328,1,10564,1,0,0,Data/abraham_images/10564.jpg
10329,4,10565,0,0,1,Data/abraham_images/10565.jpg
10330,3,10566,0,1,0,Data/abraham_images/10566.jpg
10331,3,10567,0,1,0,Data/abraham_images/10567.jpg
10332,1,10568,1,0,0,Data/abraham_images/10568.jpg
10333,4,10569,0,0,1,Data/abraham_images/10569.jpg
10334,4,10570,0,0,1,Data/abraham_images/10570.jpg
10335,1,10571,1,0,0,Data/abraham_images/10571.jpg
10336,1,10572,1,0,0,Data/abraham_images/10572.jpg
10337,4,10573,0,0,1,Data/abraham_images/10573.jpg
10338,4,10574,0,0,1,Data/abraham_images/10574.jpg
10339,1,10575,1,0,0,Data/abraham_images/10575.jpg
10340,4,10576,0,0,1,Data/abraham_images/10576.jpg
10341,4,10577,0,0,1,Data/abraham_images/10577.jpg
10342,3,10578,0,1,0,Data/abraham_images/10578.jpg
10343,4,10579,0,0,1,Data/abraham_images/10579.jpg
10344,3,10580,0,1,0,Data/abraham_images/10580.jpg
10345,1,10581,1,0,0,Data/abraham_images/10581.jpg
10346,3,10582,0,1,0,Data/abraham_images/10582.jpg
10347,4,10583,0,0,1,Data/abraham_images/10583.jpg
10348,1,10584,1,0,0,Data/abraham_images/10584.jpg
10349,3,10585,0,1,0,Data/abraham_images/10585.jpg
10350,4,10586,0,0,1,Data/abraham_images/10586.jpg
10351,4,10587,0,0,1,Data/abraham_images/10587.jpg
10352,3,10588,0,1,0,Data/abraham_images/10588.jpg
10353,4,10589,0,0,1,Data/abraham_images/10589.jpg
10354,4,10590,0,0,1,Data/abraham_images/10590.jpg
10355,4,10591,0,0,1,Data/abraham_images/10591.jpg
10356,4,10592,0,0,1,Data/abraham_images/10592.jpg
10357,4,10594,0,0,1,Data/abraham_images/10594.jpg
10358,4,10595,0,0,1,Data/abraham_images/10595.jpg
10359,4,10596,0,0,1,Data/abraham_images/10596.jpg
10360,3,10597,0,1,0,Data/abraham_images/10597.jpg
10361,4,10598,0,0,1,Data/abraham_images/10598.jpg
10362,4,10599,0,0,1,Data/abraham_images/10599.jpg
10363,4,10600,0,0,1,Data/abraham_images/10600.jpg
10364,3,10601,0,1,0,Data/abraham_images/10601.jpg
10365,1,10602,1,0,0,Data/abraham_images/10602.jpg
10366,4,10603,0,0,1,Data/abraham_images/10603.jpg
10367,4,10604,0,0,1,Data/abraham_images/10604.jpg
10368,4,10605,0,0,1,Data/abraham_images/10605.jpg
10369,2,10606,1,0,0,Data/abraham_images/10606.jpg
10370,4,10607,0,0,1,Data/abraham_images/10607.jpg
10371,2,10608,1,0,0,Data/abraham_images/10608.jpg
10372,4,10609,0,0,1,Data/abraham_images/10609.jpg
10373,4,10610,0,0,1,Data/abraham_images/10610.jpg
10374,3,10611,0,1,0,Data/abraham_images/10611.jpg
10375,4,10612,0,0,1,Data/abraham_images/10612.jpg
10376,2,10613,1,0,0,Data/abraham_images/10613.jpg
10377,4,10614,0,0,1,Data/abraham_images/10614.jpg
10378,1,10616,1,0,0,Data/abraham_images/10616.jpg
10379,1,10617,1,0,0,Data/abraham_images/10617.jpg
10380,4,10618,0,0,1,Data/abraham_images/10618.jpg
10381,4,10619,0,0,1,Data/abraham_images/10619.jpg
10382,4,10620,0,0,1,Data/abraham_images/10620.jpg
10383,1,10621,1,0,0,Data/abraham_images/10621.jpg
10384,1,10622,1,0,0,Data/abraham_images/10622.jpg
10385,2,10623,1,0,0,Data/abraham_images/10623.jpg
10386,4,10624,0,0,1,Data/abraham_images/10624.jpg
10387,1,10625,1,0,0,Data/abraham_images/10625.jpg
10388,4,10626,0,0,1,Data/abraham_images/10626.jpg
10389,4,10627,0,0,1,Data/abraham_images/10627.jpg
10390,4,10628,0,0,1,Data/abraham_images/10628.jpg
10391,3,10629,0,1,0,Data/abraham_images/10629.jpg
10392,4,10630,0,0,1,Data/abraham_images/10630.jpg
10393,4,10631,0,0,1,Data/abraham_images/10631.jpg
10394,4,10632,0,0,1,Data/abraham_images/10632.jpg
10395,3,10633,0,1,0,Data/abraham_images/10633.jpg
10396,1,10634,1,0,0,Data/abraham_images/10634.jpg
10397,4,10635,0,0,1,Data/abraham_images/10635.jpg
10398,4,10636,0,0,1,Data/abraham_images/10636.jpg
10399,1,10637,1,0,0,Data/abraham_images/10637.jpg
10400,1,10638,1,0,0,Data/abraham_images/10638.jpg
10401,1,10639,1,0,0,Data/abraham_images/10639.jpg
10402,4,10640,0,0,1,Data/abraham_images/10640.jpg
10403,4,10641,0,0,1,Data/abraham_images/10641.jpg
10404,4,10642,0,0,1,Data/abraham_images/10642.jpg
10405,3,10643,0,1,0,Data/abraham_images/10643.jpg
10406,1,10644,1,0,0,Data/abraham_images/10644.jpg
10407,4,10645,0,0,1,Data/abraham_images/10645.jpg
10408,4,10646,0,0,1,Data/abraham_images/10646.jpg
10409,1,10647,1,0,0,Data/abraham_images/10647.jpg
10410,1,10648,1,0,0,Data/abraham_images/10648.jpg
10411,4,10649,0,0,1,Data/abraham_images/10649.jpg
10412,2,10650,1,0,0,Data/abraham_images/10650.jpg
10413,4,10651,0,0,1,Data/abraham_images/10651.jpg
10414,1,10652,1,0,0,Data/abraham_images/10652.jpg
10415,4,10653,0,0,1,Data/abraham_images/10653.jpg
10416,3,10654,0,1,0,Data/abraham_images/10654.jpg
10417,4,10655,0,0,1,Data/abraham_images/10655.jpg
10418,1,10656,1,0,0,Data/abraham_images/10656.jpg
10419,3,10657,0,1,0,Data/abraham_images/10657.jpg
10420,4,10658,0,0,1,Data/abraham_images/10658.jpg
10421,3,10659,0,1,0,Data/abraham_images/10659.jpg
10422,2,10660,1,0,0,Data/abraham_images/10660.jpg
10423,2,10661,1,0,0,Data/abraham_images/10661.jpg
10424,2,10662,1,0,0,Data/abraham_images/10662.jpg
10425,4,10663,0,0,1,Data/abraham_images/10663.jpg
10426,4,10664,0,0,1,Data/abraham_images/10664.jpg
10427,4,10665,0,0,1,Data/abraham_images/10665.jpg
10428,4,10666,0,0,1,Data/abraham_images/10666.jpg
10429,1,10667,1,0,0,Data/abraham_images/10667.jpg
10430,1,10668,1,0,0,Data/abraham_images/10668.jpg
10431,4,10669,0,0,1,Data/abraham_images/10669.jpg
10432,1,10670,1,0,0,Data/abraham_images/10670.jpg
10433,4,10671,0,0,1,Data/abraham_images/10671.jpg
10434,1,10672,1,0,0,Data/abraham_images/10672.jpg
10435,3,10673,0,1,0,Data/abraham_images/10673.jpg
10436,1,10674,1,0,0,Data/abraham_images/10674.jpg
10437,4,10675,0,0,1,Data/abraham_images/10675.jpg
10438,1,10676,1,0,0,Data/abraham_images/10676.jpg
10439,4,10677,0,0,1,Data/abraham_images/10677.jpg
10440,4,10678,0,0,1,Data/abraham_images/10678.jpg
10441,4,10679,0,0,1,Data/abraham_images/10679.jpg
10442,4,10680,0,0,1,Data/abraham_images/10680.jpg
10443,4,10681,0,0,1,Data/abraham_images/10681.jpg
10444,4,10682,0,0,1,Data/abraham_images/10682.jpg
10445,4,10683,0,0,1,Data/abraham_images/10683.jpg
10446,3,10684,0,1,0,Data/abraham_images/10684.jpg
10447,2,10685,1,0,0,Data/abraham_images/10685.jpg
10448,3,10686,0,1,0,Data/abraham_images/10686.jpg
10449,4,10687,0,0,1,Data/abraham_images/10687.jpg
10450,3,10688,0,1,0,Data/abraham_images/10688.jpg
10451,3,10689,0,1,0,Data/abraham_images/10689.jpg
