binaryttype,name_2,path,Lenticular,Elliptical,Spiral,Other
4,50437,../Data/Efigi_images/i_mages/50437.0.jpg,0,0,1,0
4,50443,../Data/Efigi_images/i_mages/50443.0.jpg,0,0,1,0
4,50457,../Data/Efigi_images/i_mages/50457.0.jpg,0,0,1,0
4,50464,../Data/Efigi_images/i_mages/50464.0.jpg,0,0,1,0
4,50472,../Data/Efigi_images/i_mages/50472.0.jpg,0,0,1,0
1,50479,../Data/Efigi_images/i_mages/50479.0.jpg,1,0,0,0
4,50485,../Data/Efigi_images/i_mages/50485.0.jpg,0,0,1,0
4,50581,../Data/Efigi_images/i_mages/50581.0.jpg,0,0,1,0
4,50582,../Data/Efigi_images/i_mages/50582.0.jpg,0,0,1,0
4,50586,../Data/Efigi_images/i_mages/50586.0.jpg,0,0,1,0
4,50587,../Data/Efigi_images/i_mages/50587.0.jpg,0,0,1,0
3,50588,../Data/Efigi_images/i_mages/50588.0.jpg,0,1,0,0
4,50590,../Data/Efigi_images/i_mages/50590.0.jpg,0,0,1,0
4,50610,../Data/Efigi_images/i_mages/50610.0.jpg,0,0,1,0
4,50611,../Data/Efigi_images/i_mages/50611.0.jpg,0,0,1,0
4,50629,../Data/Efigi_images/i_mages/50629.0.jpg,0,0,1,0
2,50639,../Data/Efigi_images/i_mages/50639.0.jpg,1,0,0,0
4,50664,../Data/Efigi_images/i_mages/50664.0.jpg,0,0,1,0
4,50674,../Data/Efigi_images/i_mages/50674.0.jpg,0,0,1,0
4,50676,../Data/Efigi_images/i_mages/50676.0.jpg,0,0,1,0
3,50690,../Data/Efigi_images/i_mages/50690.0.jpg,0,1,0,0
2,50693,../Data/Efigi_images/i_mages/50693.0.jpg,1,0,0,0
4,50709,../Data/Efigi_images/i_mages/50709.0.jpg,0,0,1,0
4,50722,../Data/Efigi_images/i_mages/50722.0.jpg,0,0,1,0
1,50724,../Data/Efigi_images/i_mages/50724.0.jpg,1,0,0,0
4,50728,../Data/Efigi_images/i_mages/50728.0.jpg,0,0,1,0
4,50741,../Data/Efigi_images/i_mages/50741.0.jpg,0,0,1,0
4,50745,../Data/Efigi_images/i_mages/50745.0.jpg,0,0,1,0
4,50750,../Data/Efigi_images/i_mages/50750.0.jpg,0,0,1,0
4,50758,../Data/Efigi_images/i_mages/50758.0.jpg,0,0,1,0
2,50782,../Data/Efigi_images/i_mages/50782.0.jpg,1,0,0,0
4,50784,../Data/Efigi_images/i_mages/50784.0.jpg,0,0,1,0
1,50786,../Data/Efigi_images/i_mages/50786.0.jpg,1,0,0,0
4,50832,../Data/Efigi_images/i_mages/50832.0.jpg,0,0,1,0
4,50838,../Data/Efigi_images/i_mages/50838.0.jpg,0,0,1,0
4,50840,../Data/Efigi_images/i_mages/50840.0.jpg,0,0,1,0
4,50865,../Data/Efigi_images/i_mages/50865.0.jpg,0,0,1,0
1,50891,../Data/Efigi_images/i_mages/50891.0.jpg,1,0,0,0
4,50895,../Data/Efigi_images/i_mages/50895.0.jpg,0,0,1,0
4,50897,../Data/Efigi_images/i_mages/50897.0.jpg,0,0,1,0
4,50902,../Data/Efigi_images/i_mages/50902.0.jpg,0,0,1,0
4,50908,../Data/Efigi_images/i_mages/50908.0.jpg,0,0,1,0
4,50909,../Data/Efigi_images/i_mages/50909.0.jpg,0,0,1,0
4,50918,../Data/Efigi_images/i_mages/50918.0.jpg,0,0,1,0
4,50942,../Data/Efigi_images/i_mages/50942.0.jpg,0,0,1,0
2,50946,../Data/Efigi_images/i_mages/50946.0.jpg,1,0,0,0
4,50954,../Data/Efigi_images/i_mages/50954.0.jpg,0,0,1,0
4,50972,../Data/Efigi_images/i_mages/50972.0.jpg,0,0,1,0
4,50973,../Data/Efigi_images/i_mages/50973.0.jpg,0,0,1,0
4,50986,../Data/Efigi_images/i_mages/50986.0.jpg,0,0,1,0
4,50990,../Data/Efigi_images/i_mages/50990.0.jpg,0,0,1,0
4,50994,../Data/Efigi_images/i_mages/50994.0.jpg,0,0,1,0
3,51006,../Data/Efigi_images/i_mages/51006.0.jpg,0,1,0,0
4,51008,../Data/Efigi_images/i_mages/51008.0.jpg,0,0,1,0
4,51012,../Data/Efigi_images/i_mages/51012.0.jpg,0,0,1,0
2,51018,../Data/Efigi_images/i_mages/51018.0.jpg,1,0,0,0
4,51023,../Data/Efigi_images/i_mages/51023.0.jpg,0,0,1,0
4,51026,../Data/Efigi_images/i_mages/51026.0.jpg,0,0,1,0
4,51036,../Data/Efigi_images/i_mages/51036.0.jpg,0,0,1,0
4,51044,../Data/Efigi_images/i_mages/51044.0.jpg,0,0,1,0
2,51074,../Data/Efigi_images/i_mages/51074.0.jpg,1,0,0,0
3,51084,../Data/Efigi_images/i_mages/51084.0.jpg,0,1,0,0
4,51090,../Data/Efigi_images/i_mages/51090.0.jpg,0,0,1,0
4,51094,../Data/Efigi_images/i_mages/51094.0.jpg,0,0,1,0
1,51095,../Data/Efigi_images/i_mages/51095.0.jpg,1,0,0,0
4,51100,../Data/Efigi_images/i_mages/51100.0.jpg,0,0,1,0
1,51104,../Data/Efigi_images/i_mages/51104.0.jpg,1,0,0,0
1,51105,../Data/Efigi_images/i_mages/51105.0.jpg,1,0,0,0
4,51113,../Data/Efigi_images/i_mages/51113.0.jpg,0,0,1,0
4,51128,../Data/Efigi_images/i_mages/51128.0.jpg,0,0,1,0
4,51130,../Data/Efigi_images/i_mages/51130.0.jpg,0,0,1,0
4,51155,../Data/Efigi_images/i_mages/51155.0.jpg,0,0,1,0
4,51196,../Data/Efigi_images/i_mages/51196.0.jpg,0,0,1,0
4,51207,../Data/Efigi_images/i_mages/51207.0.jpg,0,0,1,0
4,51210,../Data/Efigi_images/i_mages/51210.0.jpg,0,0,1,0
4,51223,../Data/Efigi_images/i_mages/51223.0.jpg,0,0,1,0
4,51233,../Data/Efigi_images/i_mages/51233.0.jpg,0,0,1,0
4,51236,../Data/Efigi_images/i_mages/51236.0.jpg,0,0,1,0
4,51237,../Data/Efigi_images/i_mages/51237.0.jpg,0,0,1,0
4,51241,../Data/Efigi_images/i_mages/51241.0.jpg,0,0,1,0
1,51251,../Data/Efigi_images/i_mages/51251.0.jpg,1,0,0,0
4,51256,../Data/Efigi_images/i_mages/51256.0.jpg,0,0,1,0
4,51264,../Data/Efigi_images/i_mages/51264.0.jpg,0,0,1,0
1,51270,../Data/Efigi_images/i_mages/51270.0.jpg,1,0,0,0
3,51272,../Data/Efigi_images/i_mages/51272.0.jpg,0,1,0,0
3,51275,../Data/Efigi_images/i_mages/51275.0.jpg,0,1,0,0
4,51281,../Data/Efigi_images/i_mages/51281.0.jpg,0,0,1,0
4,51286,../Data/Efigi_images/i_mages/51286.0.jpg,0,0,1,0
4,51300,../Data/Efigi_images/i_mages/51300.0.jpg,0,0,1,0
4,51302,../Data/Efigi_images/i_mages/51302.0.jpg,0,0,1,0
4,51303,../Data/Efigi_images/i_mages/51303.0.jpg,0,0,1,0
3,51312,../Data/Efigi_images/i_mages/51312.0.jpg,0,1,0,0
4,51319,../Data/Efigi_images/i_mages/51319.0.jpg,0,0,1,0
4,51332,../Data/Efigi_images/i_mages/51332.0.jpg,0,0,1,0
1,51340,../Data/Efigi_images/i_mages/51340.0.jpg,1,0,0,0
4,51344,../Data/Efigi_images/i_mages/51344.0.jpg,0,0,1,0
3,51354,../Data/Efigi_images/i_mages/51354.0.jpg,0,1,0,0
1,51355,../Data/Efigi_images/i_mages/51355.0.jpg,1,0,0,0
4,51358,../Data/Efigi_images/i_mages/51358.0.jpg,0,0,1,0
4,51368,../Data/Efigi_images/i_mages/51368.0.jpg,0,0,1,0
4,51371,../Data/Efigi_images/i_mages/51371.0.jpg,0,0,1,0
4,51372,../Data/Efigi_images/i_mages/51372.0.jpg,0,0,1,0
3,51382,../Data/Efigi_images/i_mages/51382.0.jpg,0,1,0,0
4,51396,../Data/Efigi_images/i_mages/51396.0.jpg,0,0,1,0
4,51400,../Data/Efigi_images/i_mages/51400.0.jpg,0,0,1,0
3,51417,../Data/Efigi_images/i_mages/51417.0.jpg,0,1,0,0
4,51423,../Data/Efigi_images/i_mages/51423.0.jpg,0,0,1,0
4,51426,../Data/Efigi_images/i_mages/51426.0.jpg,0,0,1,0
1,51431,../Data/Efigi_images/i_mages/51431.0.jpg,1,0,0,0
2,51433,../Data/Efigi_images/i_mages/51433.0.jpg,1,0,0,0
4,51439,../Data/Efigi_images/i_mages/51439.0.jpg,0,0,1,0
4,51448,../Data/Efigi_images/i_mages/51448.0.jpg,0,0,1,0
4,51449,../Data/Efigi_images/i_mages/51449.0.jpg,0,0,1,0
4,51450,../Data/Efigi_images/i_mages/51450.0.jpg,0,0,1,0
4,51455,../Data/Efigi_images/i_mages/51455.0.jpg,0,0,1,0
4,51462,../Data/Efigi_images/i_mages/51462.0.jpg,0,0,1,0
4,51470,../Data/Efigi_images/i_mages/51470.0.jpg,0,0,1,0
4,51471,../Data/Efigi_images/i_mages/51471.0.jpg,0,0,1,0
4,51472,../Data/Efigi_images/i_mages/51472.0.jpg,0,0,1,0
4,51477,../Data/Efigi_images/i_mages/51477.0.jpg,0,0,1,0
4,51483,../Data/Efigi_images/i_mages/51483.0.jpg,0,0,1,0
4,51498,../Data/Efigi_images/i_mages/51498.0.jpg,0,0,1,0
4,51503,../Data/Efigi_images/i_mages/51503.0.jpg,0,0,1,0
4,51509,../Data/Efigi_images/i_mages/51509.0.jpg,0,0,1,0
4,51511,../Data/Efigi_images/i_mages/51511.0.jpg,0,0,1,0
4,51537,../Data/Efigi_images/i_mages/51537.0.jpg,0,0,1,0
4,51541,../Data/Efigi_images/i_mages/51541.0.jpg,0,0,1,0
4,51561,../Data/Efigi_images/i_mages/51561.0.jpg,0,0,1,0
1,51564,../Data/Efigi_images/i_mages/51564.0.jpg,1,0,0,0
4,51589,../Data/Efigi_images/i_mages/51589.0.jpg,0,0,1,0
1,51598,../Data/Efigi_images/i_mages/51598.0.jpg,1,0,0,0
4,51599,../Data/Efigi_images/i_mages/51599.0.jpg,0,0,1,0
4,51603,../Data/Efigi_images/i_mages/51603.0.jpg,0,0,1,0
4,51604,../Data/Efigi_images/i_mages/51604.0.jpg,0,0,1,0
4,51610,../Data/Efigi_images/i_mages/51610.0.jpg,0,0,1,0
4,51612,../Data/Efigi_images/i_mages/51612.0.jpg,0,0,1,0
4,51620,../Data/Efigi_images/i_mages/51620.0.jpg,0,0,1,0
4,51621,../Data/Efigi_images/i_mages/51621.0.jpg,0,0,1,0
4,51622,../Data/Efigi_images/i_mages/51622.0.jpg,0,0,1,0
4,51631,../Data/Efigi_images/i_mages/51631.0.jpg,0,0,1,0
4,51635,../Data/Efigi_images/i_mages/51635.0.jpg,0,0,1,0
4,51638,../Data/Efigi_images/i_mages/51638.0.jpg,0,0,1,0
4,51645,../Data/Efigi_images/i_mages/51645.0.jpg,0,0,1,0
4,51650,../Data/Efigi_images/i_mages/51650.0.jpg,0,0,1,0
4,51664,../Data/Efigi_images/i_mages/51664.0.jpg,0,0,1,0
4,51665,../Data/Efigi_images/i_mages/51665.0.jpg,0,0,1,0
1,51668,../Data/Efigi_images/i_mages/51668.0.jpg,1,0,0,0
1,51681,../Data/Efigi_images/i_mages/51681.0.jpg,1,0,0,0
4,51685,../Data/Efigi_images/i_mages/51685.0.jpg,0,0,1,0
1,51695,../Data/Efigi_images/i_mages/51695.0.jpg,1,0,0,0
1,51703,../Data/Efigi_images/i_mages/51703.0.jpg,1,0,0,0
3,51705,../Data/Efigi_images/i_mages/51705.0.jpg,0,1,0,0
4,51713,../Data/Efigi_images/i_mages/51713.0.jpg,0,0,1,0
2,51725,../Data/Efigi_images/i_mages/51725.0.jpg,1,0,0,0
1,51728,../Data/Efigi_images/i_mages/51728.0.jpg,1,0,0,0
4,51730,../Data/Efigi_images/i_mages/51730.0.jpg,0,0,1,0
4,51733,../Data/Efigi_images/i_mages/51733.0.jpg,0,0,1,0
1,51735,../Data/Efigi_images/i_mages/51735.0.jpg,1,0,0,0
4,51741,../Data/Efigi_images/i_mages/51741.0.jpg,0,0,1,0
4,51747,../Data/Efigi_images/i_mages/51747.0.jpg,0,0,1,0
3,51751,../Data/Efigi_images/i_mages/51751.0.jpg,0,1,0,0
2,51754,../Data/Efigi_images/i_mages/51754.0.jpg,1,0,0,0
4,51758,../Data/Efigi_images/i_mages/51758.0.jpg,0,0,1,0
4,51779,../Data/Efigi_images/i_mages/51779.0.jpg,0,0,1,0
4,51780,../Data/Efigi_images/i_mages/51780.0.jpg,0,0,1,0
4,51782,../Data/Efigi_images/i_mages/51782.0.jpg,0,0,1,0
4,51784,../Data/Efigi_images/i_mages/51784.0.jpg,0,0,1,0
4,51785,../Data/Efigi_images/i_mages/51785.0.jpg,0,0,1,0
3,51787,../Data/Efigi_images/i_mages/51787.0.jpg,0,1,0,0
4,51795,../Data/Efigi_images/i_mages/51795.0.jpg,0,0,1,0
4,51798,../Data/Efigi_images/i_mages/51798.0.jpg,0,0,1,0
4,51803,../Data/Efigi_images/i_mages/51803.0.jpg,0,0,1,0
4,51809,../Data/Efigi_images/i_mages/51809.0.jpg,0,0,1,0
4,51814,../Data/Efigi_images/i_mages/51814.0.jpg,0,0,1,0
4,51819,../Data/Efigi_images/i_mages/51819.0.jpg,0,0,1,0
4,51829,../Data/Efigi_images/i_mages/51829.0.jpg,0,0,1,0
4,51830,../Data/Efigi_images/i_mages/51830.0.jpg,0,0,1,0
4,51831,../Data/Efigi_images/i_mages/51831.0.jpg,0,0,1,0
3,51834,../Data/Efigi_images/i_mages/51834.0.jpg,0,1,0,0
4,51838,../Data/Efigi_images/i_mages/51838.0.jpg,0,0,1,0
1,51843,../Data/Efigi_images/i_mages/51843.0.jpg,1,0,0,0
4,51846,../Data/Efigi_images/i_mages/51846.0.jpg,0,0,1,0
4,51850,../Data/Efigi_images/i_mages/51850.0.jpg,0,0,1,0
4,51857,../Data/Efigi_images/i_mages/51857.0.jpg,0,0,1,0
4,51864,../Data/Efigi_images/i_mages/51864.0.jpg,0,0,1,0
4,51865,../Data/Efigi_images/i_mages/51865.0.jpg,0,0,1,0
4,51875,../Data/Efigi_images/i_mages/51875.0.jpg,0,0,1,0
4,51878,../Data/Efigi_images/i_mages/51878.0.jpg,0,0,1,0
4,51895,../Data/Efigi_images/i_mages/51895.0.jpg,0,0,1,0
4,51901,../Data/Efigi_images/i_mages/51901.0.jpg,0,0,1,0
4,51909,../Data/Efigi_images/i_mages/51909.0.jpg,0,0,1,0
4,51921,../Data/Efigi_images/i_mages/51921.0.jpg,0,0,1,0
4,51932,../Data/Efigi_images/i_mages/51932.0.jpg,0,0,1,0
4,51953,../Data/Efigi_images/i_mages/51953.0.jpg,0,0,1,0
4,51955,../Data/Efigi_images/i_mages/51955.0.jpg,0,0,1,0
4,51957,../Data/Efigi_images/i_mages/51957.0.jpg,0,0,1,0
4,51958,../Data/Efigi_images/i_mages/51958.0.jpg,0,0,1,0
4,51964,../Data/Efigi_images/i_mages/51964.0.jpg,0,0,1,0
4,51973,../Data/Efigi_images/i_mages/51973.0.jpg,0,0,1,0
4,51978,../Data/Efigi_images/i_mages/51978.0.jpg,0,0,1,0
4,52006,../Data/Efigi_images/i_mages/52006.0.jpg,0,0,1,0
2,52010,../Data/Efigi_images/i_mages/52010.0.jpg,1,0,0,0
4,52011,../Data/Efigi_images/i_mages/52011.0.jpg,0,0,1,0
4,52016,../Data/Efigi_images/i_mages/52016.0.jpg,0,0,1,0
4,52018,../Data/Efigi_images/i_mages/52018.0.jpg,0,0,1,0
4,52023,../Data/Efigi_images/i_mages/52023.0.jpg,0,0,1,0
4,52027,../Data/Efigi_images/i_mages/52027.0.jpg,0,0,1,0
4,52042,../Data/Efigi_images/i_mages/52042.0.jpg,0,0,1,0
4,52044,../Data/Efigi_images/i_mages/52044.0.jpg,0,0,1,0
4,52051,../Data/Efigi_images/i_mages/52051.0.jpg,0,0,1,0
4,52088,../Data/Efigi_images/i_mages/52088.0.jpg,0,0,1,0
4,52091,../Data/Efigi_images/i_mages/52091.0.jpg,0,0,1,0
4,52092,../Data/Efigi_images/i_mages/52092.0.jpg,0,0,1,0
4,52107,../Data/Efigi_images/i_mages/52107.0.jpg,0,0,1,0
2,52114,../Data/Efigi_images/i_mages/52114.0.jpg,1,0,0,0
4,52115,../Data/Efigi_images/i_mages/52115.0.jpg,0,0,1,0
3,52116,../Data/Efigi_images/i_mages/52116.0.jpg,0,1,0,0
4,52131,../Data/Efigi_images/i_mages/52131.0.jpg,0,0,1,0
4,52132,../Data/Efigi_images/i_mages/52132.0.jpg,0,0,1,0
2,52137,../Data/Efigi_images/i_mages/52137.0.jpg,1,0,0,0
4,52141,../Data/Efigi_images/i_mages/52141.0.jpg,0,0,1,0
4,52142,../Data/Efigi_images/i_mages/52142.0.jpg,0,0,1,0
4,52153,../Data/Efigi_images/i_mages/52153.0.jpg,0,0,1,0
2,52154,../Data/Efigi_images/i_mages/52154.0.jpg,1,0,0,0
4,52159,../Data/Efigi_images/i_mages/52159.0.jpg,0,0,1,0
4,52160,../Data/Efigi_images/i_mages/52160.0.jpg,0,0,1,0
4,52167,../Data/Efigi_images/i_mages/52167.0.jpg,0,0,1,0
4,52171,../Data/Efigi_images/i_mages/52171.0.jpg,0,0,1,0
3,52173,../Data/Efigi_images/i_mages/52173.0.jpg,0,1,0,0
4,52178,../Data/Efigi_images/i_mages/52178.0.jpg,0,0,1,0
3,52179,../Data/Efigi_images/i_mages/52179.0.jpg,0,1,0,0
3,52192,../Data/Efigi_images/i_mages/52192.0.jpg,0,1,0,0
4,52194,../Data/Efigi_images/i_mages/52194.0.jpg,0,0,1,0
3,52199,../Data/Efigi_images/i_mages/52199.0.jpg,0,1,0,0
4,52235,../Data/Efigi_images/i_mages/52235.0.jpg,0,0,1,0
4,52247,../Data/Efigi_images/i_mages/52247.0.jpg,0,0,1,0
4,52248,../Data/Efigi_images/i_mages/52248.0.jpg,0,0,1,0
4,52251,../Data/Efigi_images/i_mages/52251.0.jpg,0,0,1,0
4,52254,../Data/Efigi_images/i_mages/52254.0.jpg,0,0,1,0
4,52263,../Data/Efigi_images/i_mages/52263.0.jpg,0,0,1,0
4,52264,../Data/Efigi_images/i_mages/52264.0.jpg,0,0,1,0
1,52266,../Data/Efigi_images/i_mages/52266.0.jpg,1,0,0,0
4,52273,../Data/Efigi_images/i_mages/52273.0.jpg,0,0,1,0
4,52291,../Data/Efigi_images/i_mages/52291.0.jpg,0,0,1,0
4,52307,../Data/Efigi_images/i_mages/52307.0.jpg,0,0,1,0
4,52315,../Data/Efigi_images/i_mages/52315.0.jpg,0,0,1,0
4,52328,../Data/Efigi_images/i_mages/52328.0.jpg,0,0,1,0
4,52338,../Data/Efigi_images/i_mages/52338.0.jpg,0,0,1,0
1,52340,../Data/Efigi_images/i_mages/52340.0.jpg,1,0,0,0
4,52343,../Data/Efigi_images/i_mages/52343.0.jpg,0,0,1,0
4,52344,../Data/Efigi_images/i_mages/52344.0.jpg,0,0,1,0
1,52349,../Data/Efigi_images/i_mages/52349.0.jpg,1,0,0,0
4,52356,../Data/Efigi_images/i_mages/52356.0.jpg,0,0,1,0
4,52359,../Data/Efigi_images/i_mages/52359.0.jpg,0,0,1,0
4,52364,../Data/Efigi_images/i_mages/52364.0.jpg,0,0,1,0
2,52365,../Data/Efigi_images/i_mages/52365.0.jpg,1,0,0,0
4,52379,../Data/Efigi_images/i_mages/52379.0.jpg,0,0,1,0
4,52383,../Data/Efigi_images/i_mages/52383.0.jpg,0,0,1,0
4,52390,../Data/Efigi_images/i_mages/52390.0.jpg,0,0,1,0
4,52395,../Data/Efigi_images/i_mages/52395.0.jpg,0,0,1,0
4,52396,../Data/Efigi_images/i_mages/52396.0.jpg,0,0,1,0
4,52412,../Data/Efigi_images/i_mages/52412.0.jpg,0,0,1,0
2,52416,../Data/Efigi_images/i_mages/52416.0.jpg,1,0,0,0
4,52421,../Data/Efigi_images/i_mages/52421.0.jpg,0,0,1,0
4,52424,../Data/Efigi_images/i_mages/52424.0.jpg,0,0,1,0
1,52429,../Data/Efigi_images/i_mages/52429.0.jpg,1,0,0,0
1,52433,../Data/Efigi_images/i_mages/52433.0.jpg,1,0,0,0
4,52438,../Data/Efigi_images/i_mages/52438.0.jpg,0,0,1,0
1,52441,../Data/Efigi_images/i_mages/52441.0.jpg,1,0,0,0
2,52453,../Data/Efigi_images/i_mages/52453.0.jpg,1,0,0,0
4,52455,../Data/Efigi_images/i_mages/52455.0.jpg,0,0,1,0
4,52456,../Data/Efigi_images/i_mages/52456.0.jpg,0,0,1,0
4,52466,../Data/Efigi_images/i_mages/52466.0.jpg,0,0,1,0
4,52476,../Data/Efigi_images/i_mages/52476.0.jpg,0,0,1,0
1,52478,../Data/Efigi_images/i_mages/52478.0.jpg,1,0,0,0
4,52488,../Data/Efigi_images/i_mages/52488.0.jpg,0,0,1,0
4,52491,../Data/Efigi_images/i_mages/52491.0.jpg,0,0,1,0
4,52495,../Data/Efigi_images/i_mages/52495.0.jpg,0,0,1,0
4,52499,../Data/Efigi_images/i_mages/52499.0.jpg,0,0,1,0
4,52500,../Data/Efigi_images/i_mages/52500.0.jpg,0,0,1,0
4,52504,../Data/Efigi_images/i_mages/52504.0.jpg,0,0,1,0
4,52527,../Data/Efigi_images/i_mages/52527.0.jpg,0,0,1,0
2,52531,../Data/Efigi_images/i_mages/52531.0.jpg,1,0,0,0
4,52532,../Data/Efigi_images/i_mages/52532.0.jpg,0,0,1,0
4,52535,../Data/Efigi_images/i_mages/52535.0.jpg,0,0,1,0
4,52550,../Data/Efigi_images/i_mages/52550.0.jpg,0,0,1,0
4,52558,../Data/Efigi_images/i_mages/52558.0.jpg,0,0,1,0
4,52602,../Data/Efigi_images/i_mages/52602.0.jpg,0,0,1,0
4,52607,../Data/Efigi_images/i_mages/52607.0.jpg,0,0,1,0
4,52608,../Data/Efigi_images/i_mages/52608.0.jpg,0,0,1,0
1,52614,../Data/Efigi_images/i_mages/52614.0.jpg,1,0,0,0
4,52625,../Data/Efigi_images/i_mages/52625.0.jpg,0,0,1,0
4,52641,../Data/Efigi_images/i_mages/52641.0.jpg,0,0,1,0
4,52654,../Data/Efigi_images/i_mages/52654.0.jpg,0,0,1,0
4,52665,../Data/Efigi_images/i_mages/52665.0.jpg,0,0,1,0
4,52686,../Data/Efigi_images/i_mages/52686.0.jpg,0,0,1,0
4,52689,../Data/Efigi_images/i_mages/52689.0.jpg,0,0,1,0
4,52702,../Data/Efigi_images/i_mages/52702.0.jpg,0,0,1,0
4,52712,../Data/Efigi_images/i_mages/52712.0.jpg,0,0,1,0
4,52713,../Data/Efigi_images/i_mages/52713.0.jpg,0,0,1,0
4,52732,../Data/Efigi_images/i_mages/52732.0.jpg,0,0,1,0
4,52735,../Data/Efigi_images/i_mages/52735.0.jpg,0,0,1,0
1,52741,../Data/Efigi_images/i_mages/52741.0.jpg,1,0,0,0
3,52743,../Data/Efigi_images/i_mages/52743.0.jpg,0,1,0,0
3,52752,../Data/Efigi_images/i_mages/52752.0.jpg,0,1,0,0
3,52754,../Data/Efigi_images/i_mages/52754.0.jpg,0,1,0,0
4,52766,../Data/Efigi_images/i_mages/52766.0.jpg,0,0,1,0
4,52781,../Data/Efigi_images/i_mages/52781.0.jpg,0,0,1,0
3,52788,../Data/Efigi_images/i_mages/52788.0.jpg,0,1,0,0
4,52795,../Data/Efigi_images/i_mages/52795.0.jpg,0,0,1,0
4,52826,../Data/Efigi_images/i_mages/52826.0.jpg,0,0,1,0
4,52877,../Data/Efigi_images/i_mages/52877.0.jpg,0,0,1,0
3,52883,../Data/Efigi_images/i_mages/52883.0.jpg,0,1,0,0
4,52901,../Data/Efigi_images/i_mages/52901.0.jpg,0,0,1,0
4,52908,../Data/Efigi_images/i_mages/52908.0.jpg,0,0,1,0
1,52912,../Data/Efigi_images/i_mages/52912.0.jpg,1,0,0,0
2,52920,../Data/Efigi_images/i_mages/52920.0.jpg,1,0,0,0
4,52921,../Data/Efigi_images/i_mages/52921.0.jpg,0,0,1,0
2,52924,../Data/Efigi_images/i_mages/52924.0.jpg,1,0,0,0
1,52942,../Data/Efigi_images/i_mages/52942.0.jpg,1,0,0,0
4,52949,../Data/Efigi_images/i_mages/52949.0.jpg,0,0,1,0
4,52952,../Data/Efigi_images/i_mages/52952.0.jpg,0,0,1,0
4,52979,../Data/Efigi_images/i_mages/52979.0.jpg,0,0,1,0
4,52986,../Data/Efigi_images/i_mages/52986.0.jpg,0,0,1,0
4,52998,../Data/Efigi_images/i_mages/52998.0.jpg,0,0,1,0
1,53000,../Data/Efigi_images/i_mages/53000.0.jpg,1,0,0,0
4,53010,../Data/Efigi_images/i_mages/53010.0.jpg,0,0,1,0
4,53043,../Data/Efigi_images/i_mages/53043.0.jpg,0,0,1,0
4,53067,../Data/Efigi_images/i_mages/53067.0.jpg,0,0,1,0
4,53073,../Data/Efigi_images/i_mages/53073.0.jpg,0,0,1,0
4,53083,../Data/Efigi_images/i_mages/53083.0.jpg,0,0,1,0
4,53089,../Data/Efigi_images/i_mages/53089.0.jpg,0,0,1,0
4,53094,../Data/Efigi_images/i_mages/53094.0.jpg,0,0,1,0
4,53178,../Data/Efigi_images/i_mages/53178.0.jpg,0,0,1,0
1,53201,../Data/Efigi_images/i_mages/53201.0.jpg,1,0,0,0
4,53217,../Data/Efigi_images/i_mages/53217.0.jpg,0,0,1,0
4,53231,../Data/Efigi_images/i_mages/53231.0.jpg,0,0,1,0
4,53247,../Data/Efigi_images/i_mages/53247.0.jpg,0,0,1,0
3,53260,../Data/Efigi_images/i_mages/53260.0.jpg,0,1,0,0
1,53265,../Data/Efigi_images/i_mages/53265.0.jpg,1,0,0,0
4,53268,../Data/Efigi_images/i_mages/53268.0.jpg,0,0,1,0
4,53278,../Data/Efigi_images/i_mages/53278.0.jpg,0,0,1,0
4,53307,../Data/Efigi_images/i_mages/53307.0.jpg,0,0,1,0
4,53313,../Data/Efigi_images/i_mages/53313.0.jpg,0,0,1,0
4,53317,../Data/Efigi_images/i_mages/53317.0.jpg,0,0,1,0
4,53332,../Data/Efigi_images/i_mages/53332.0.jpg,0,0,1,0
4,53335,../Data/Efigi_images/i_mages/53335.0.jpg,0,0,1,0
4,53350,../Data/Efigi_images/i_mages/53350.0.jpg,0,0,1,0
4,53376,../Data/Efigi_images/i_mages/53376.0.jpg,0,0,1,0
3,53379,../Data/Efigi_images/i_mages/53379.0.jpg,0,1,0,0
4,53383,../Data/Efigi_images/i_mages/53383.0.jpg,0,0,1,0
4,53387,../Data/Efigi_images/i_mages/53387.0.jpg,0,0,1,0
3,53408,../Data/Efigi_images/i_mages/53408.0.jpg,0,1,0,0
4,53411,../Data/Efigi_images/i_mages/53411.0.jpg,0,0,1,0
4,53414,../Data/Efigi_images/i_mages/53414.0.jpg,0,0,1,0
3,53418,../Data/Efigi_images/i_mages/53418.0.jpg,0,1,0,0
4,53419,../Data/Efigi_images/i_mages/53419.0.jpg,0,0,1,0
4,53424,../Data/Efigi_images/i_mages/53424.0.jpg,0,0,1,0
1,53428,../Data/Efigi_images/i_mages/53428.0.jpg,1,0,0,0
4,53437,../Data/Efigi_images/i_mages/53437.0.jpg,0,0,1,0
4,53441,../Data/Efigi_images/i_mages/53441.0.jpg,0,0,1,0
2,53442,../Data/Efigi_images/i_mages/53442.0.jpg,1,0,0,0
4,53463,../Data/Efigi_images/i_mages/53463.0.jpg,0,0,1,0
4,53470,../Data/Efigi_images/i_mages/53470.0.jpg,0,0,1,0
4,53476,../Data/Efigi_images/i_mages/53476.0.jpg,0,0,1,0
4,53486,../Data/Efigi_images/i_mages/53486.0.jpg,0,0,1,0
4,53499,../Data/Efigi_images/i_mages/53499.0.jpg,0,0,1,0
